2026-06-03 19:51:22 | INFO | root | Logging to /mntdatalora/src/ECG-Denoising-LMMSE/logs/window_P64_medium_20260603_195122.log
2026-06-03 19:51:51 | INFO | root | epoch=32 step=25 train_loss=0.01706905
2026-06-03 19:51:51 | INFO | root | epoch=32 step=50 train_loss=0.01680731
2026-06-03 19:51:51 | INFO | root | epoch=32 train_loss=0.01689877 val_loss=0.04473736
2026-06-03 19:51:51 | INFO | root | epoch=33 step=25 train_loss=0.01560250
2026-06-03 19:51:52 | INFO | root | epoch=33 step=50 train_loss=0.01549003
2026-06-03 19:51:52 | INFO | root | epoch=33 train_loss=0.01586316 val_loss=0.04613527
2026-06-03 19:51:52 | INFO | root | epoch=34 step=25 train_loss=0.01529984
2026-06-03 19:51:52 | INFO | root | epoch=34 step=50 train_loss=0.01593333
2026-06-03 19:51:53 | INFO | root | epoch=34 train_loss=0.01593413 val_loss=0.04347904
2026-06-03 19:51:53 | INFO | root | epoch=35 step=25 train_loss=0.01514364
2026-06-03 19:51:53 | INFO | root | epoch=35 step=50 train_loss=0.01595660
2026-06-03 19:51:54 | INFO | root | epoch=35 train_loss=0.01603374 val_loss=0.04614459
2026-06-03 19:51:54 | INFO | root | epoch=36 step=25 train_loss=0.01543239
2026-06-03 19:51:54 | INFO | root | epoch=36 step=50 train_loss=0.01558559
2026-06-03 19:51:54 | INFO | root | epoch=36 train_loss=0.01586262 val_loss=0.05423196
2026-06-03 19:51:55 | INFO | root | epoch=37 step=25 train_loss=0.01578638
2026-06-03 19:51:55 | INFO | root | epoch=37 step=50 train_loss=0.01590007
2026-06-03 19:51:55 | INFO | root | epoch=37 train_loss=0.01569743 val_loss=0.04356262
2026-06-03 19:51:55 | INFO | root | epoch=38 step=25 train_loss=0.01482990
2026-06-03 19:51:56 | INFO | root | epoch=38 step=50 train_loss=0.01488627
2026-06-03 19:51:56 | INFO | root | epoch=38 train_loss=0.01501042 val_loss=0.05047850
2026-06-03 19:51:56 | INFO | root | epoch=39 step=25 train_loss=0.01446512
2026-06-03 19:51:56 | INFO | root | epoch=39 step=50 train_loss=0.01505002
2026-06-03 19:51:57 | INFO | root | epoch=39 train_loss=0.01562078 val_loss=0.04505514
2026-06-03 19:51:57 | INFO | root | epoch=40 step=25 train_loss=0.01544438
2026-06-03 19:51:57 | INFO | root | epoch=40 step=50 train_loss=0.01552955
2026-06-03 19:51:58 | INFO | root | epoch=40 train_loss=0.01550705 val_loss=0.04181966
2026-06-03 19:51:58 | INFO | root | epoch=41 step=25 train_loss=0.01461426
2026-06-03 19:51:58 | INFO | root | epoch=41 step=50 train_loss=0.01477594
2026-06-03 19:51:58 | INFO | root | epoch=41 train_loss=0.01445883 val_loss=0.04406448
2026-06-03 19:51:59 | INFO | root | epoch=42 step=25 train_loss=0.01347812
2026-06-03 19:51:59 | INFO | root | epoch=42 step=50 train_loss=0.01322808
2026-06-03 19:51:59 | INFO | root | epoch=42 train_loss=0.01339081 val_loss=0.05149221
2026-06-03 19:52:00 | INFO | root | epoch=43 step=25 train_loss=0.01427590
2026-06-03 19:52:00 | INFO | root | epoch=43 step=50 train_loss=0.01475549
2026-06-03 19:52:00 | INFO | root | epoch=43 train_loss=0.01458238 val_loss=0.04531476
2026-06-03 19:52:00 | INFO | root | epoch=44 step=25 train_loss=0.01282036
2026-06-03 19:52:01 | INFO | root | epoch=44 step=50 train_loss=0.01292914
2026-06-03 19:52:01 | INFO | root | epoch=44 train_loss=0.01299226 val_loss=0.04659776
2026-06-03 19:52:01 | INFO | root | epoch=45 step=25 train_loss=0.01319174
2026-06-03 19:52:01 | INFO | root | epoch=45 step=50 train_loss=0.01319639
2026-06-03 19:52:02 | INFO | root | epoch=45 train_loss=0.01307967 val_loss=0.05027323
2026-06-03 19:52:02 | INFO | root | epoch=46 step=25 train_loss=0.01279782
2026-06-03 19:52:02 | INFO | root | epoch=46 step=50 train_loss=0.01295021
2026-06-03 19:52:02 | INFO | root | epoch=46 train_loss=0.01287797 val_loss=0.04405261
2026-06-03 19:52:03 | INFO | root | epoch=47 step=25 train_loss=0.01243398
2026-06-03 19:52:03 | INFO | root | epoch=47 step=50 train_loss=0.01218092
2026-06-03 19:52:03 | INFO | root | epoch=47 train_loss=0.01223334 val_loss=0.04501404
2026-06-03 19:52:03 | INFO | root | epoch=48 step=25 train_loss=0.01265487
2026-06-03 19:52:04 | INFO | root | epoch=48 step=50 train_loss=0.01235138
2026-06-03 19:52:04 | INFO | root | epoch=48 train_loss=0.01261653 val_loss=0.04871986
2026-06-03 19:52:04 | INFO | root | epoch=49 step=25 train_loss=0.01569829
2026-06-03 19:52:05 | INFO | root | epoch=49 step=50 train_loss=0.01525819
2026-06-03 19:52:05 | INFO | root | epoch=49 train_loss=0.01486925 val_loss=0.05274101
2026-06-03 19:52:05 | INFO | root | epoch=50 step=25 train_loss=0.01360226
2026-06-03 19:52:05 | INFO | root | epoch=50 step=50 train_loss=0.01357185
2026-06-03 19:52:06 | INFO | root | epoch=50 train_loss=0.01371510 val_loss=0.05004808
2026-06-03 19:52:06 | INFO | root | epoch=51 step=25 train_loss=0.01366580
2026-06-03 19:52:06 | INFO | root | epoch=51 step=50 train_loss=0.01351433
2026-06-03 19:52:06 | INFO | root | epoch=51 train_loss=0.01324665 val_loss=0.05512076
2026-06-03 19:52:07 | INFO | root | epoch=52 step=25 train_loss=0.01279528
2026-06-03 19:52:07 | INFO | root | epoch=52 step=50 train_loss=0.01263408
2026-06-03 19:52:07 | INFO | root | epoch=52 train_loss=0.01239819 val_loss=0.05184926
2026-06-03 19:52:08 | INFO | root | epoch=53 step=25 train_loss=0.01096517
2026-06-03 19:52:08 | INFO | root | epoch=53 step=50 train_loss=0.01117122
2026-06-03 19:52:08 | INFO | root | epoch=53 train_loss=0.01142912 val_loss=0.04776178
2026-06-03 19:52:08 | INFO | root | epoch=54 step=25 train_loss=0.01153124
2026-06-03 19:52:09 | INFO | root | epoch=54 step=50 train_loss=0.01135121
2026-06-03 19:52:09 | INFO | root | epoch=54 train_loss=0.01132039 val_loss=0.04964616
2026-06-03 19:52:09 | INFO | root | epoch=55 step=25 train_loss=0.01107390
2026-06-03 19:52:09 | INFO | root | epoch=55 step=50 train_loss=0.01095403
2026-06-03 19:52:10 | INFO | root | epoch=55 train_loss=0.01084790 val_loss=0.04860747
2026-06-03 19:52:10 | INFO | root | epoch=56 step=25 train_loss=0.01033663
2026-06-03 19:52:10 | INFO | root | epoch=56 step=50 train_loss=0.01027847
2026-06-03 19:52:11 | INFO | root | epoch=56 train_loss=0.01066273 val_loss=0.05008676
2026-06-03 19:52:11 | INFO | root | epoch=57 step=25 train_loss=0.01105546
2026-06-03 19:52:11 | INFO | root | epoch=57 step=50 train_loss=0.01059928
2026-06-03 19:52:11 | INFO | root | epoch=57 train_loss=0.01047358 val_loss=0.04854273
2026-06-03 19:52:12 | INFO | root | epoch=58 step=25 train_loss=0.00968422
2026-06-03 19:52:12 | INFO | root | epoch=58 step=50 train_loss=0.00985575
2026-06-03 19:52:12 | INFO | root | epoch=58 train_loss=0.00992212 val_loss=0.04928842
2026-06-03 19:52:12 | INFO | root | epoch=59 step=25 train_loss=0.00962857
2026-06-03 19:52:13 | INFO | root | epoch=59 step=50 train_loss=0.00981488
2026-06-03 19:52:13 | INFO | root | epoch=59 train_loss=0.00981200 val_loss=0.04878883
2026-06-03 19:52:13 | INFO | root | epoch=60 step=25 train_loss=0.00953845
2026-06-03 19:52:13 | INFO | root | epoch=60 step=50 train_loss=0.00984872
2026-06-03 19:52:14 | INFO | root | epoch=60 train_loss=0.00983203 val_loss=0.05077633
2026-06-03 19:52:14 | INFO | root | epoch=61 step=25 train_loss=0.00950784
2026-06-03 19:52:14 | INFO | root | epoch=61 step=50 train_loss=0.00976667
2026-06-03 19:52:15 | INFO | root | epoch=61 train_loss=0.00982505 val_loss=0.04761656
2026-06-03 19:52:15 | INFO | root | epoch=62 step=25 train_loss=0.00959273
2026-06-03 19:52:15 | INFO | root | epoch=62 step=50 train_loss=0.00980510
2026-06-03 19:52:16 | INFO | root | epoch=62 train_loss=0.00981558 val_loss=0.05016585
2026-06-03 19:52:16 | INFO | root | epoch=63 step=25 train_loss=0.00954035
2026-06-03 19:52:16 | INFO | root | epoch=63 step=50 train_loss=0.00956141
2026-06-03 19:52:16 | INFO | root | epoch=63 train_loss=0.00980350 val_loss=0.05888094
2026-06-03 19:52:17 | INFO | root | epoch=64 step=25 train_loss=0.01208882
2026-06-03 19:52:17 | INFO | root | epoch=64 step=50 train_loss=0.01154065
2026-06-03 19:52:17 | INFO | root | epoch=64 train_loss=0.01115075 val_loss=0.05188502
2026-06-03 19:52:17 | INFO | root | epoch=65 step=25 train_loss=0.01001031
2026-06-03 19:52:18 | INFO | root | epoch=65 step=50 train_loss=0.00983029
2026-06-03 19:52:18 | INFO | root | epoch=65 train_loss=0.00981543 val_loss=0.05419136
2026-06-03 19:52:18 | INFO | root | epoch=66 step=25 train_loss=0.00924470
2026-06-03 19:52:18 | INFO | root | epoch=66 step=50 train_loss=0.00905186
2026-06-03 19:52:19 | INFO | root | epoch=66 train_loss=0.00913805 val_loss=0.04931007
2026-06-03 19:52:19 | INFO | root | epoch=67 step=25 train_loss=0.00922206
2026-06-03 19:52:19 | INFO | root | epoch=67 step=50 train_loss=0.00893114
2026-06-03 19:52:20 | INFO | root | epoch=67 train_loss=0.00889805 val_loss=0.04874154
2026-06-03 19:52:20 | INFO | root | epoch=68 step=25 train_loss=0.00831846
2026-06-03 19:52:20 | INFO | root | epoch=68 step=50 train_loss=0.00863961
2026-06-03 19:52:20 | INFO | root | epoch=68 train_loss=0.00878906 val_loss=0.05371450
2026-06-03 19:52:21 | INFO | root | epoch=69 step=25 train_loss=0.00883207
2026-06-03 19:52:21 | INFO | root | epoch=69 step=50 train_loss=0.00899334
2026-06-03 19:52:21 | INFO | root | epoch=69 train_loss=0.00914586 val_loss=0.05430666
2026-06-03 19:52:21 | INFO | root | epoch=70 step=25 train_loss=0.00910498
2026-06-03 19:52:22 | INFO | root | epoch=70 step=50 train_loss=0.00921874
2026-06-03 19:52:22 | INFO | root | epoch=70 train_loss=0.00891148 val_loss=0.05276747
2026-06-03 19:52:22 | INFO | root | epoch=71 step=25 train_loss=0.00802972
2026-06-03 19:52:23 | INFO | root | epoch=71 step=50 train_loss=0.00809386
2026-06-03 19:52:23 | INFO | root | epoch=71 train_loss=0.00802398 val_loss=0.04652178
2026-06-03 19:52:23 | INFO | root | epoch=72 step=25 train_loss=0.00826135
2026-06-03 19:52:23 | INFO | root | epoch=72 step=50 train_loss=0.00825682
2026-06-03 19:52:24 | INFO | root | epoch=72 train_loss=0.00823804 val_loss=0.05237339
2026-06-03 19:52:24 | INFO | root | epoch=73 step=25 train_loss=0.00773335
2026-06-03 19:52:24 | INFO | root | epoch=73 step=50 train_loss=0.00821055
2026-06-03 19:52:24 | INFO | root | epoch=73 train_loss=0.00831338 val_loss=0.05025827
2026-06-03 19:52:25 | INFO | root | epoch=74 step=25 train_loss=0.00869753
2026-06-03 19:52:25 | INFO | root | epoch=74 step=50 train_loss=0.00857418
2026-06-03 19:52:25 | INFO | root | epoch=74 train_loss=0.00850542 val_loss=0.04800572
2026-06-03 19:52:26 | INFO | root | epoch=75 step=25 train_loss=0.00836046
2026-06-03 19:52:26 | INFO | root | epoch=75 step=50 train_loss=0.00856048
2026-06-03 19:52:26 | INFO | root | epoch=75 train_loss=0.00865576 val_loss=0.04808500
2026-06-03 19:52:26 | INFO | root | epoch=76 step=25 train_loss=0.00863804
2026-06-03 19:52:27 | INFO | root | epoch=76 step=50 train_loss=0.00879493
2026-06-03 19:52:27 | INFO | root | epoch=76 train_loss=0.00881928 val_loss=0.06025405
2026-06-03 19:52:27 | INFO | root | epoch=77 step=25 train_loss=0.00861994
2026-06-03 19:52:27 | INFO | root | epoch=77 step=50 train_loss=0.00855383
2026-06-03 19:52:28 | INFO | root | epoch=77 train_loss=0.00856257 val_loss=0.05033915
2026-06-03 19:52:28 | INFO | root | epoch=78 step=25 train_loss=0.00799607
2026-06-03 19:52:28 | INFO | root | epoch=78 step=50 train_loss=0.00780753
2026-06-03 19:52:28 | INFO | root | epoch=78 train_loss=0.00836829 val_loss=0.05236178
2026-06-03 19:52:29 | INFO | root | epoch=79 step=25 train_loss=0.01043568
2026-06-03 19:52:29 | INFO | root | epoch=79 step=50 train_loss=0.01027807
2026-06-03 19:52:29 | INFO | root | epoch=79 train_loss=0.00966661 val_loss=0.05254734
2026-06-03 19:52:30 | INFO | root | epoch=80 step=25 train_loss=0.00751024
2026-06-03 19:52:30 | INFO | root | epoch=80 step=50 train_loss=0.00736422
2026-06-03 19:52:30 | INFO | root | epoch=80 train_loss=0.00743485 val_loss=0.05035217
2026-06-03 19:52:30 | INFO | root | epoch=81 step=25 train_loss=0.00795392
2026-06-03 19:52:31 | INFO | root | epoch=81 step=50 train_loss=0.00773843
2026-06-03 19:52:31 | INFO | root | epoch=81 train_loss=0.00766938 val_loss=0.05207278
2026-06-03 19:52:31 | INFO | root | epoch=82 step=25 train_loss=0.00745103
2026-06-03 19:52:32 | INFO | root | epoch=82 step=50 train_loss=0.00733802
2026-06-03 19:52:32 | INFO | root | epoch=82 train_loss=0.00727154 val_loss=0.05033172
2026-06-03 19:52:32 | INFO | root | epoch=83 step=25 train_loss=0.00685937
2026-06-03 19:52:32 | INFO | root | epoch=83 step=50 train_loss=0.00679459
2026-06-03 19:52:33 | INFO | root | epoch=83 train_loss=0.00668164 val_loss=0.04998533
2026-06-03 19:52:33 | INFO | root | epoch=84 step=25 train_loss=0.00663440
2026-06-03 19:52:33 | INFO | root | epoch=84 step=50 train_loss=0.00671409
2026-06-03 19:52:33 | INFO | root | epoch=84 train_loss=0.00668647 val_loss=0.05321700
2026-06-03 19:52:34 | INFO | root | epoch=85 step=25 train_loss=0.00683013
2026-06-03 19:52:34 | INFO | root | epoch=85 step=50 train_loss=0.00758569
2026-06-03 19:52:34 | INFO | root | epoch=85 train_loss=0.00743661 val_loss=0.05068788
2026-06-03 19:52:34 | INFO | root | epoch=86 step=25 train_loss=0.00743699
2026-06-03 19:52:35 | INFO | root | epoch=86 step=50 train_loss=0.00739472
2026-06-03 19:52:35 | INFO | root | epoch=86 train_loss=0.00734868 val_loss=0.04637785
2026-06-03 19:52:35 | INFO | root | epoch=87 step=25 train_loss=0.00638466
2026-06-03 19:52:36 | INFO | root | epoch=87 step=50 train_loss=0.00639365
2026-06-03 19:52:36 | INFO | root | epoch=87 train_loss=0.00635870 val_loss=0.04999792
2026-06-03 19:52:36 | INFO | root | epoch=88 step=25 train_loss=0.00608177
2026-06-03 19:52:36 | INFO | root | epoch=88 step=50 train_loss=0.00619177
2026-06-03 19:52:37 | INFO | root | epoch=88 train_loss=0.00621442 val_loss=0.04879801
2026-06-03 19:52:37 | INFO | root | epoch=89 step=25 train_loss=0.00605737
2026-06-03 19:52:37 | INFO | root | epoch=89 step=50 train_loss=0.00617008
2026-06-03 19:52:37 | INFO | root | epoch=89 train_loss=0.00633935 val_loss=0.04707041
2026-06-03 19:52:38 | INFO | root | epoch=90 step=25 train_loss=0.00659973
2026-06-03 19:52:38 | INFO | root | epoch=90 step=50 train_loss=0.00633991
2026-06-03 19:52:38 | INFO | root | epoch=90 train_loss=0.00621628 val_loss=0.04985173
2026-06-03 19:52:39 | INFO | root | epoch=91 step=25 train_loss=0.00595755
2026-06-03 19:52:39 | INFO | root | epoch=91 step=50 train_loss=0.00604030
2026-06-03 19:52:39 | INFO | root | epoch=91 train_loss=0.00604866 val_loss=0.05169129
2026-06-03 19:52:39 | INFO | root | epoch=92 step=25 train_loss=0.00579279
2026-06-03 19:52:40 | INFO | root | epoch=92 step=50 train_loss=0.00692808
2026-06-03 19:52:40 | INFO | root | epoch=92 train_loss=0.00702088 val_loss=0.05948300
2026-06-03 19:52:40 | INFO | root | epoch=93 step=25 train_loss=0.00775143
2026-06-03 19:52:40 | INFO | root | epoch=93 step=50 train_loss=0.00726232
2026-06-03 19:52:41 | INFO | root | epoch=93 train_loss=0.00719502 val_loss=0.04820553
2026-06-03 19:52:41 | INFO | root | epoch=94 step=25 train_loss=0.00788575
2026-06-03 19:52:41 | INFO | root | epoch=94 step=50 train_loss=0.00752324
2026-06-03 19:52:41 | INFO | root | epoch=94 train_loss=0.00731258 val_loss=0.05365595
2026-06-03 19:52:42 | INFO | root | epoch=95 step=25 train_loss=0.00781201
2026-06-03 19:52:42 | INFO | root | epoch=95 step=50 train_loss=0.00802579
2026-06-03 19:52:42 | INFO | root | epoch=95 train_loss=0.00836937 val_loss=0.05500491
2026-06-03 19:52:43 | INFO | root | epoch=96 step=25 train_loss=0.00990287
2026-06-03 19:52:43 | INFO | root | epoch=96 step=50 train_loss=0.00866066
2026-06-03 19:52:43 | INFO | root | epoch=96 train_loss=0.00810000 val_loss=0.05491438
2026-06-03 19:52:43 | INFO | root | epoch=97 step=25 train_loss=0.00588355
2026-06-03 19:52:44 | INFO | root | epoch=97 step=50 train_loss=0.00597461
2026-06-03 19:52:44 | INFO | root | epoch=97 train_loss=0.00631412 val_loss=0.05229746
2026-06-03 19:52:44 | INFO | root | epoch=98 step=25 train_loss=0.00727713
2026-06-03 19:52:44 | INFO | root | epoch=98 step=50 train_loss=0.00678233
2026-06-03 19:52:45 | INFO | root | epoch=98 train_loss=0.00652324 val_loss=0.04811700
2026-06-03 19:52:45 | INFO | root | epoch=99 step=25 train_loss=0.00618941
2026-06-03 19:52:45 | INFO | root | epoch=99 step=50 train_loss=0.00603998
2026-06-03 19:52:46 | INFO | root | epoch=99 train_loss=0.00583599 val_loss=0.05111749
2026-06-03 19:52:46 | INFO | root | epoch=100 step=25 train_loss=0.00530604
2026-06-03 19:52:46 | INFO | root | epoch=100 step=50 train_loss=0.00538307
2026-06-03 19:52:46 | INFO | root | epoch=100 train_loss=0.00527944 val_loss=0.05098851
2026-06-03 19:52:47 | INFO | root | epoch=101 step=25 train_loss=0.00500969
2026-06-03 19:52:47 | INFO | root | epoch=101 step=50 train_loss=0.00497923
2026-06-03 19:52:47 | INFO | root | epoch=101 train_loss=0.00500735 val_loss=0.05348574
2026-06-03 19:52:47 | INFO | root | epoch=102 step=25 train_loss=0.00486783
2026-06-03 19:52:48 | INFO | root | epoch=102 step=50 train_loss=0.00492468
2026-06-03 19:52:48 | INFO | root | epoch=102 train_loss=0.00492132 val_loss=0.05405914
2026-06-03 19:52:48 | INFO | root | epoch=103 step=25 train_loss=0.00521291
2026-06-03 19:52:49 | INFO | root | epoch=103 step=50 train_loss=0.00527748
2026-06-03 19:52:49 | INFO | root | epoch=103 train_loss=0.00524890 val_loss=0.05336775
2026-06-03 19:52:49 | INFO | root | epoch=104 step=25 train_loss=0.00488576
2026-06-03 19:52:49 | INFO | root | epoch=104 step=50 train_loss=0.00553836
2026-06-03 19:52:50 | INFO | root | epoch=104 train_loss=0.00567725 val_loss=0.05251187
2026-06-03 19:52:50 | INFO | root | epoch=105 step=25 train_loss=0.00860535
