2026-06-03 19:54:13 | INFO | root | Logging to /mntdatalora/src/ECG-Denoising-LMMSE/logs/window_P128_medium_20260603_195413.log
2026-06-03 19:54:34 | INFO | root | epoch=11 train_loss=0.02124008 val_loss=0.03813183
2026-06-03 19:54:34 | INFO | root | epoch=12 step=25 train_loss=0.02071488
2026-06-03 19:54:35 | INFO | root | epoch=12 step=50 train_loss=0.01994180
2026-06-03 19:54:35 | INFO | root | epoch=12 train_loss=0.02018228 val_loss=0.03822519
2026-06-03 19:54:36 | INFO | root | epoch=13 step=25 train_loss=0.02042037
2026-06-03 19:54:36 | INFO | root | epoch=13 step=50 train_loss=0.02025513
2026-06-03 19:54:37 | INFO | root | epoch=13 train_loss=0.02012091 val_loss=0.03899274
2026-06-03 19:54:37 | INFO | root | epoch=14 step=25 train_loss=0.01775198
2026-06-03 19:54:38 | INFO | root | epoch=14 step=50 train_loss=0.01779793
2026-06-03 19:54:38 | INFO | root | epoch=14 train_loss=0.01758414 val_loss=0.04230019
2026-06-03 19:54:39 | INFO | root | epoch=15 step=25 train_loss=0.01595679
2026-06-03 19:54:39 | INFO | root | epoch=15 step=50 train_loss=0.01619137
2026-06-03 19:54:40 | INFO | root | epoch=15 train_loss=0.01643938 val_loss=0.04557993
2026-06-03 19:54:40 | INFO | root | epoch=16 step=25 train_loss=0.01605390
2026-06-03 19:54:41 | INFO | root | epoch=16 step=50 train_loss=0.01578412
2026-06-03 19:54:41 | INFO | root | epoch=16 train_loss=0.01568484 val_loss=0.04646771
2026-06-03 19:54:42 | INFO | root | epoch=17 step=25 train_loss=0.01614580
2026-06-03 19:54:42 | INFO | root | epoch=17 step=50 train_loss=0.01554717
2026-06-03 19:54:43 | INFO | root | epoch=17 train_loss=0.01522150 val_loss=0.04961325
2026-06-03 19:54:44 | INFO | root | epoch=18 step=25 train_loss=0.01545518
2026-06-03 19:54:44 | INFO | root | epoch=18 step=50 train_loss=0.01528763
2026-06-03 19:54:45 | INFO | root | epoch=18 train_loss=0.01477801 val_loss=0.04697301
2026-06-03 19:54:45 | INFO | root | epoch=19 step=25 train_loss=0.01361588
2026-06-03 19:54:46 | INFO | root | epoch=19 step=50 train_loss=0.01330011
2026-06-03 19:54:46 | INFO | root | epoch=19 train_loss=0.01370629 val_loss=0.05711231
2026-06-03 19:54:47 | INFO | root | epoch=20 step=25 train_loss=0.01382533
2026-06-03 19:54:47 | INFO | root | epoch=20 step=50 train_loss=0.01337936
2026-06-03 19:54:48 | INFO | root | epoch=20 train_loss=0.01302100 val_loss=0.04287813
2026-06-03 19:54:48 | INFO | root | epoch=21 step=25 train_loss=0.01158145
2026-06-03 19:54:49 | INFO | root | epoch=21 step=50 train_loss=0.01147764
2026-06-03 19:54:49 | INFO | root | epoch=21 train_loss=0.01151071 val_loss=0.04200225
2026-06-03 19:54:50 | INFO | root | epoch=22 step=25 train_loss=0.01109043
2026-06-03 19:54:50 | INFO | root | epoch=22 step=50 train_loss=0.01115937
2026-06-03 19:54:51 | INFO | root | epoch=22 train_loss=0.01093443 val_loss=0.04138773
2026-06-03 19:54:51 | INFO | root | epoch=23 step=25 train_loss=0.01053387
2026-06-03 19:54:52 | INFO | root | epoch=23 step=50 train_loss=0.01069749
2026-06-03 19:54:52 | INFO | root | epoch=23 train_loss=0.01080708 val_loss=0.04862440
2026-06-03 19:54:53 | INFO | root | epoch=24 step=25 train_loss=0.01075172
2026-06-03 19:54:53 | INFO | root | epoch=24 step=50 train_loss=0.01063075
2026-06-03 19:54:54 | INFO | root | epoch=24 train_loss=0.01032851 val_loss=0.04346452
2026-06-03 19:54:55 | INFO | root | epoch=25 step=25 train_loss=0.01049908
2026-06-03 19:54:55 | INFO | root | epoch=25 step=50 train_loss=0.01061485
2026-06-03 19:54:56 | INFO | root | epoch=25 train_loss=0.01039151 val_loss=0.04231783
2026-06-03 19:54:56 | INFO | root | epoch=26 step=25 train_loss=0.00946981
2026-06-03 19:54:57 | INFO | root | epoch=26 step=50 train_loss=0.00937303
2026-06-03 19:54:57 | INFO | root | epoch=26 train_loss=0.00931295 val_loss=0.04723458
2026-06-03 19:54:58 | INFO | root | epoch=27 step=25 train_loss=0.00953095
2026-06-03 19:54:58 | INFO | root | epoch=27 step=50 train_loss=0.00949795
2026-06-03 19:54:59 | INFO | root | epoch=27 train_loss=0.00931899 val_loss=0.04199057
2026-06-03 19:54:59 | INFO | root | epoch=28 step=25 train_loss=0.00948993
2026-06-03 19:55:00 | INFO | root | epoch=28 step=50 train_loss=0.00921679
2026-06-03 19:55:00 | INFO | root | epoch=28 train_loss=0.00889996 val_loss=0.04237101
2026-06-03 19:55:01 | INFO | root | epoch=29 step=25 train_loss=0.00827488
2026-06-03 19:55:01 | INFO | root | epoch=29 step=50 train_loss=0.00835935
2026-06-03 19:55:02 | INFO | root | epoch=29 train_loss=0.00839411 val_loss=0.04566897
2026-06-03 19:55:02 | INFO | root | epoch=30 step=25 train_loss=0.00793448
2026-06-03 19:55:03 | INFO | root | epoch=30 step=50 train_loss=0.00795198
2026-06-03 19:55:03 | INFO | root | epoch=30 train_loss=0.00802036 val_loss=0.04516438
2026-06-03 19:55:04 | INFO | root | epoch=31 step=25 train_loss=0.00804389
2026-06-03 19:55:04 | INFO | root | epoch=31 step=50 train_loss=0.00786055
2026-06-03 19:55:05 | INFO | root | epoch=31 train_loss=0.00774356 val_loss=0.04593065
2026-06-03 19:55:05 | INFO | root | epoch=32 step=25 train_loss=0.00827303
2026-06-03 19:55:06 | INFO | root | epoch=32 step=50 train_loss=0.00812891
2026-06-03 19:55:06 | INFO | root | epoch=32 train_loss=0.00797560 val_loss=0.04374268
2026-06-03 19:55:07 | INFO | root | epoch=33 step=25 train_loss=0.00706540
2026-06-03 19:55:07 | INFO | root | epoch=33 step=50 train_loss=0.00723778
2026-06-03 19:55:08 | INFO | root | epoch=33 train_loss=0.00712329 val_loss=0.04907346
2026-06-03 19:55:09 | INFO | root | epoch=34 step=25 train_loss=0.00670463
2026-06-03 19:55:09 | INFO | root | epoch=34 step=50 train_loss=0.00690434
2026-06-03 19:55:10 | INFO | root | epoch=34 train_loss=0.00695390 val_loss=0.04304024
2026-06-03 19:55:10 | INFO | root | epoch=35 step=25 train_loss=0.00680727
2026-06-03 19:55:11 | INFO | root | epoch=35 step=50 train_loss=0.00691265
2026-06-03 19:55:11 | INFO | root | epoch=35 train_loss=0.00691236 val_loss=0.04091237
2026-06-03 19:55:12 | INFO | root | epoch=36 step=25 train_loss=0.00634509
2026-06-03 19:55:12 | INFO | root | epoch=36 step=50 train_loss=0.00662352
2026-06-03 19:55:13 | INFO | root | epoch=36 train_loss=0.00660527 val_loss=0.04305838
2026-06-03 19:55:13 | INFO | root | epoch=37 step=25 train_loss=0.00660631
2026-06-03 19:55:14 | INFO | root | epoch=37 step=50 train_loss=0.00655191
2026-06-03 19:55:14 | INFO | root | epoch=37 train_loss=0.00648899 val_loss=0.04227451
2026-06-03 19:55:15 | INFO | root | epoch=38 step=25 train_loss=0.00696167
2026-06-03 19:55:15 | INFO | root | epoch=38 step=50 train_loss=0.00660074
2026-06-03 19:55:16 | INFO | root | epoch=38 train_loss=0.00642270 val_loss=0.04533665
2026-06-03 19:55:16 | INFO | root | epoch=39 step=25 train_loss=0.00595306
2026-06-03 19:55:17 | INFO | root | epoch=39 step=50 train_loss=0.00614166
2026-06-03 19:55:17 | INFO | root | epoch=39 train_loss=0.00624494 val_loss=0.04494322
2026-06-03 19:55:18 | INFO | root | epoch=40 step=25 train_loss=0.00593403
2026-06-03 19:55:18 | INFO | root | epoch=40 step=50 train_loss=0.00590574
2026-06-03 19:55:19 | INFO | root | epoch=40 train_loss=0.00594670 val_loss=0.04806106
2026-06-03 19:55:19 | INFO | root | epoch=41 step=25 train_loss=0.00590116
2026-06-03 19:55:20 | INFO | root | epoch=41 step=50 train_loss=0.00569557
2026-06-03 19:55:21 | INFO | root | epoch=41 train_loss=0.00562815 val_loss=0.04639152
2026-06-03 19:55:21 | INFO | root | epoch=42 step=25 train_loss=0.00544713
2026-06-03 19:55:22 | INFO | root | epoch=42 step=50 train_loss=0.00573749
2026-06-03 19:55:22 | INFO | root | epoch=42 train_loss=0.00573583 val_loss=0.05206095
2026-06-03 19:55:23 | INFO | root | epoch=43 step=25 train_loss=0.00568243
2026-06-03 19:55:23 | INFO | root | epoch=43 step=50 train_loss=0.00579114
2026-06-03 19:55:24 | INFO | root | epoch=43 train_loss=0.00567170 val_loss=0.04297201
2026-06-03 19:55:24 | INFO | root | epoch=44 step=25 train_loss=0.00519668
2026-06-03 19:55:25 | INFO | root | epoch=44 step=50 train_loss=0.00509071
2026-06-03 19:55:25 | INFO | root | epoch=44 train_loss=0.00517794 val_loss=0.04393107
2026-06-03 19:55:26 | INFO | root | epoch=45 step=25 train_loss=0.00547944
2026-06-03 19:55:26 | INFO | root | epoch=45 step=50 train_loss=0.00548949
2026-06-03 19:55:27 | INFO | root | epoch=45 train_loss=0.00542306 val_loss=0.04353777
2026-06-03 19:55:27 | INFO | root | epoch=46 step=25 train_loss=0.00501824
2026-06-03 19:55:28 | INFO | root | epoch=46 step=50 train_loss=0.00534989
2026-06-03 19:55:28 | INFO | root | epoch=46 train_loss=0.00530567 val_loss=0.04468980
2026-06-03 19:55:29 | INFO | root | epoch=47 step=25 train_loss=0.00577698
2026-06-03 19:55:29 | INFO | root | epoch=47 step=50 train_loss=0.00529802
2026-06-03 19:55:30 | INFO | root | epoch=47 train_loss=0.00511667 val_loss=0.04146471
2026-06-03 19:55:30 | INFO | root | epoch=48 step=25 train_loss=0.00522083
2026-06-03 19:55:31 | INFO | root | epoch=48 step=50 train_loss=0.00519377
2026-06-03 19:55:31 | INFO | root | epoch=48 train_loss=0.00523542 val_loss=0.04071686
2026-06-03 19:55:32 | INFO | root | epoch=49 step=25 train_loss=0.00478062
2026-06-03 19:55:33 | INFO | root | epoch=49 step=50 train_loss=0.00475620
2026-06-03 19:55:33 | INFO | root | epoch=49 train_loss=0.00465965 val_loss=0.04634466
2026-06-03 19:55:34 | INFO | root | epoch=50 step=25 train_loss=0.00451952
2026-06-03 19:55:34 | INFO | root | epoch=50 step=50 train_loss=0.00453277
2026-06-03 19:55:35 | INFO | root | epoch=50 train_loss=0.00462797 val_loss=0.04952104
2026-06-03 19:55:35 | INFO | root | epoch=51 step=25 train_loss=0.00497949
2026-06-03 19:55:36 | INFO | root | epoch=51 step=50 train_loss=0.00460519
2026-06-03 19:55:36 | INFO | root | epoch=51 train_loss=0.00443545 val_loss=0.04173547
2026-06-03 19:55:37 | INFO | root | epoch=52 step=25 train_loss=0.00452032
2026-06-03 19:55:37 | INFO | root | epoch=52 step=50 train_loss=0.00449684
2026-06-03 19:55:38 | INFO | root | epoch=52 train_loss=0.00439122 val_loss=0.04249250
2026-06-03 19:55:38 | INFO | root | epoch=53 step=25 train_loss=0.00436882
2026-06-03 19:55:39 | INFO | root | epoch=53 step=50 train_loss=0.00426489
2026-06-03 19:55:39 | INFO | root | epoch=53 train_loss=0.00427743 val_loss=0.04240844
2026-06-03 19:55:40 | INFO | root | epoch=54 step=25 train_loss=0.00430187
2026-06-03 19:55:40 | INFO | root | epoch=54 step=50 train_loss=0.00417205
2026-06-03 19:55:41 | INFO | root | epoch=54 train_loss=0.00417632 val_loss=0.04516576
2026-06-03 19:55:41 | INFO | root | epoch=55 step=25 train_loss=0.00550644
2026-06-03 19:55:42 | INFO | root | epoch=55 step=50 train_loss=0.00502418
2026-06-03 19:55:42 | INFO | root | epoch=55 train_loss=0.00477842 val_loss=0.04029540
2026-06-03 19:55:43 | INFO | root | epoch=56 step=25 train_loss=0.00393371
2026-06-03 19:55:43 | INFO | root | epoch=56 step=50 train_loss=0.00391392
2026-06-03 19:55:44 | INFO | root | epoch=56 train_loss=0.00386855 val_loss=0.04106562
2026-06-03 19:55:44 | INFO | root | epoch=57 step=25 train_loss=0.00407543
2026-06-03 19:55:45 | INFO | root | epoch=57 step=50 train_loss=0.00411359
2026-06-03 19:55:46 | INFO | root | epoch=57 train_loss=0.00406617 val_loss=0.03849682
2026-06-03 19:55:46 | INFO | root | epoch=58 step=25 train_loss=0.00408579
2026-06-03 19:55:47 | INFO | root | epoch=58 step=50 train_loss=0.00396301
2026-06-03 19:55:47 | INFO | root | epoch=58 train_loss=0.00394412 val_loss=0.03809435
2026-06-03 19:55:48 | INFO | root | epoch=59 step=25 train_loss=0.00359513
2026-06-03 19:55:48 | INFO | root | epoch=59 step=50 train_loss=0.00369980
2026-06-03 19:55:49 | INFO | root | epoch=59 train_loss=0.00371337 val_loss=0.03784627
2026-06-03 19:55:49 | INFO | root | epoch=60 step=25 train_loss=0.00437709
2026-06-03 19:55:50 | INFO | root | epoch=60 step=50 train_loss=0.00429401
2026-06-03 19:55:50 | INFO | root | epoch=60 train_loss=0.00426989 val_loss=0.04230629
2026-06-03 19:55:51 | INFO | root | epoch=61 step=25 train_loss=0.00407968
2026-06-03 19:55:51 | INFO | root | epoch=61 step=50 train_loss=0.00379578
2026-06-03 19:55:52 | INFO | root | epoch=61 train_loss=0.00371871 val_loss=0.04621974
2026-06-03 19:55:52 | INFO | root | epoch=62 step=25 train_loss=0.00360821
2026-06-03 19:55:53 | INFO | root | epoch=62 step=50 train_loss=0.00377691
2026-06-03 19:55:53 | INFO | root | epoch=62 train_loss=0.00379337 val_loss=0.03860318
2026-06-03 19:55:54 | INFO | root | epoch=63 step=25 train_loss=0.00366982
2026-06-03 19:55:54 | INFO | root | epoch=63 step=50 train_loss=0.00369267
2026-06-03 19:55:55 | INFO | root | epoch=63 train_loss=0.00364150 val_loss=0.04258961
2026-06-03 19:55:55 | INFO | root | epoch=64 step=25 train_loss=0.00344110
2026-06-03 19:55:56 | INFO | root | epoch=64 step=50 train_loss=0.00345398
2026-06-03 19:55:57 | INFO | root | epoch=64 train_loss=0.00348807 val_loss=0.04111112
2026-06-03 19:55:57 | INFO | root | epoch=65 step=25 train_loss=0.00339024
2026-06-03 19:55:58 | INFO | root | epoch=65 step=50 train_loss=0.00334552
2026-06-03 19:55:58 | INFO | root | epoch=65 train_loss=0.00342581 val_loss=0.04155131
2026-06-03 19:55:59 | INFO | root | epoch=66 step=25 train_loss=0.00361336
2026-06-03 19:55:59 | INFO | root | epoch=66 step=50 train_loss=0.00347472
2026-06-03 19:56:00 | INFO | root | epoch=66 train_loss=0.00339040 val_loss=0.04208667
2026-06-03 19:56:00 | INFO | root | epoch=67 step=25 train_loss=0.00343971
2026-06-03 19:56:01 | INFO | root | epoch=67 step=50 train_loss=0.00332186
2026-06-03 19:56:01 | INFO | root | epoch=67 train_loss=0.00321972 val_loss=0.04073740
2026-06-03 19:56:02 | INFO | root | epoch=68 step=25 train_loss=0.00311967
2026-06-03 19:56:02 | INFO | root | epoch=68 step=50 train_loss=0.00317455
2026-06-03 19:56:03 | INFO | root | epoch=68 train_loss=0.00321402 val_loss=0.04094898
2026-06-03 19:56:03 | INFO | root | epoch=69 step=25 train_loss=0.00340242
2026-06-03 19:56:04 | INFO | root | epoch=69 step=50 train_loss=0.00326134
2026-06-03 19:56:04 | INFO | root | epoch=69 train_loss=0.00332840 val_loss=0.04377248
2026-06-03 19:56:05 | INFO | root | epoch=70 step=25 train_loss=0.00278737
2026-06-03 19:56:05 | INFO | root | epoch=70 step=50 train_loss=0.00292151
2026-06-03 19:56:06 | INFO | root | epoch=70 train_loss=0.00296797 val_loss=0.04140396
2026-06-03 19:56:07 | INFO | root | epoch=71 step=25 train_loss=0.00306798
2026-06-03 19:56:07 | INFO | root | epoch=71 step=50 train_loss=0.00299109
2026-06-03 19:56:08 | INFO | root | epoch=71 train_loss=0.00302671 val_loss=0.04141282
2026-06-03 19:56:08 | INFO | root | epoch=72 step=25 train_loss=0.00316720
2026-06-03 19:56:09 | INFO | root | epoch=72 step=50 train_loss=0.00301100
2026-06-03 19:56:09 | INFO | root | epoch=72 train_loss=0.00295693 val_loss=0.04197937
2026-06-03 19:56:10 | INFO | root | epoch=73 step=25 train_loss=0.00267542
2026-06-03 19:56:10 | INFO | root | epoch=73 step=50 train_loss=0.00285059
2026-06-03 19:56:11 | INFO | root | epoch=73 train_loss=0.00283361 val_loss=0.03971859
2026-06-03 19:56:11 | INFO | root | epoch=74 step=25 train_loss=0.00300701
2026-06-03 19:56:12 | INFO | root | epoch=74 step=50 train_loss=0.00294861
2026-06-03 19:56:12 | INFO | root | epoch=74 train_loss=0.00289487 val_loss=0.03728272
2026-06-03 19:56:13 | INFO | root | epoch=75 step=25 train_loss=0.00295451
2026-06-03 19:56:13 | INFO | root | epoch=75 step=50 train_loss=0.00307372
2026-06-03 19:56:14 | INFO | root | epoch=75 train_loss=0.00300570 val_loss=0.03932081
2026-06-03 19:56:14 | INFO | root | epoch=76 step=25 train_loss=0.00314481
2026-06-03 19:56:15 | INFO | root | epoch=76 step=50 train_loss=0.00317526
2026-06-03 19:56:15 | INFO | root | epoch=76 train_loss=0.00311912 val_loss=0.04614629
2026-06-03 19:56:16 | INFO | root | epoch=77 step=25 train_loss=0.00297679
2026-06-03 19:56:16 | INFO | root | epoch=77 step=50 train_loss=0.00284718
2026-06-03 19:56:17 | INFO | root | epoch=77 train_loss=0.00279208 val_loss=0.03994871
2026-06-03 19:56:17 | INFO | root | epoch=78 step=25 train_loss=0.00259850
2026-06-03 19:56:18 | INFO | root | epoch=78 step=50 train_loss=0.00269199
2026-06-03 19:56:18 | INFO | root | epoch=78 train_loss=0.00269369 val_loss=0.03965443
2026-06-03 19:56:19 | INFO | root | epoch=79 step=25 train_loss=0.00315253
2026-06-03 19:56:20 | INFO | root | epoch=79 step=50 train_loss=0.00302989
2026-06-03 19:56:20 | INFO | root | epoch=79 train_loss=0.00302798 val_loss=0.03949287
2026-06-03 19:56:21 | INFO | root | epoch=80 step=25 train_loss=0.00285271
2026-06-03 19:56:21 | INFO | root | epoch=80 step=50 train_loss=0.00289056
2026-06-03 19:56:22 | INFO | root | epoch=80 train_loss=0.00286873 val_loss=0.04302969
2026-06-03 19:56:23 | INFO | root | epoch=81 step=25 train_loss=0.00267277
2026-06-03 19:56:23 | INFO | root | epoch=81 step=50 train_loss=0.00272216
2026-06-03 19:56:24 | INFO | root | epoch=81 train_loss=0.00267333 val_loss=0.04128317
2026-06-03 19:56:24 | INFO | root | epoch=82 step=25 train_loss=0.00272758
2026-06-03 19:56:25 | INFO | root | epoch=82 step=50 train_loss=0.00276544
2026-06-03 19:56:25 | INFO | root | epoch=82 train_loss=0.00273532 val_loss=0.03700722
2026-06-03 19:56:26 | INFO | root | epoch=83 step=25 train_loss=0.00300800
2026-06-03 19:56:26 | INFO | root | epoch=83 step=50 train_loss=0.00349131
2026-06-03 19:56:27 | INFO | root | epoch=83 train_loss=0.00354070 val_loss=0.04331994
2026-06-03 19:56:27 | INFO | root | epoch=84 step=25 train_loss=0.00367392
2026-06-03 19:56:28 | INFO | root | epoch=84 step=50 train_loss=0.00313791
2026-06-03 19:56:28 | INFO | root | epoch=84 train_loss=0.00302211 val_loss=0.04175761
2026-06-03 19:56:29 | INFO | root | epoch=85 step=25 train_loss=0.00264329
2026-06-03 19:56:29 | INFO | root | epoch=85 step=50 train_loss=0.00269118
2026-06-03 19:56:30 | INFO | root | epoch=85 train_loss=0.00267698 val_loss=0.04087409
2026-06-03 19:56:31 | INFO | root | epoch=86 step=25 train_loss=0.00260568
2026-06-03 19:56:31 | INFO | root | epoch=86 step=50 train_loss=0.00254251
2026-06-03 19:56:32 | INFO | root | epoch=86 train_loss=0.00251051 val_loss=0.04048149
2026-06-03 19:56:32 | INFO | root | epoch=87 step=25 train_loss=0.00227202
2026-06-03 19:56:33 | INFO | root | epoch=87 step=50 train_loss=0.00234294
2026-06-03 19:56:33 | INFO | root | epoch=87 train_loss=0.00235019 val_loss=0.03996910
2026-06-03 19:56:34 | INFO | root | epoch=88 step=25 train_loss=0.00254901
2026-06-03 19:56:34 | INFO | root | epoch=88 step=50 train_loss=0.00258156
2026-06-03 19:56:35 | INFO | root | epoch=88 train_loss=0.00263555 val_loss=0.04445237
2026-06-03 19:56:35 | INFO | root | epoch=89 step=25 train_loss=0.00262870
2026-06-03 19:56:36 | INFO | root | epoch=89 step=50 train_loss=0.00257476
2026-06-03 19:56:36 | INFO | root | epoch=89 train_loss=0.00261435 val_loss=0.03965527
2026-06-03 19:56:37 | INFO | root | epoch=90 step=25 train_loss=0.00253467
2026-06-03 19:56:37 | INFO | root | epoch=90 step=50 train_loss=0.00246096
2026-06-03 19:56:38 | INFO | root | epoch=90 train_loss=0.00240199 val_loss=0.04425399
2026-06-03 19:56:38 | INFO | root | epoch=91 step=25 train_loss=0.00248335
2026-06-03 19:56:39 | INFO | root | epoch=91 step=50 train_loss=0.00241413
2026-06-03 19:56:39 | INFO | root | epoch=91 train_loss=0.00240783 val_loss=0.03945655
2026-06-03 19:56:40 | INFO | root | epoch=92 step=25 train_loss=0.00238278
2026-06-03 19:56:40 | INFO | root | epoch=92 step=50 train_loss=0.00241382
2026-06-03 19:56:41 | INFO | root | epoch=92 train_loss=0.00237849 val_loss=0.04309021
2026-06-03 19:56:41 | INFO | root | epoch=93 step=25 train_loss=0.00254833
2026-06-03 19:56:42 | INFO | root | epoch=93 step=50 train_loss=0.00259491
2026-06-03 19:56:42 | INFO | root | epoch=93 train_loss=0.00260821 val_loss=0.03769869
2026-06-03 19:56:43 | INFO | root | epoch=94 step=25 train_loss=0.00238496
2026-06-03 19:56:44 | INFO | root | epoch=94 step=50 train_loss=0.00247385
2026-06-03 19:56:44 | INFO | root | epoch=94 train_loss=0.00244002 val_loss=0.03780607
2026-06-03 19:56:45 | INFO | root | epoch=95 step=25 train_loss=0.00225878
2026-06-03 19:56:45 | INFO | root | epoch=95 step=50 train_loss=0.00216066
2026-06-03 19:56:46 | INFO | root | epoch=95 train_loss=0.00212405 val_loss=0.04122907
2026-06-03 19:56:46 | INFO | root | epoch=96 step=25 train_loss=0.00231341
2026-06-03 19:56:47 | INFO | root | epoch=96 step=50 train_loss=0.00228439
2026-06-03 19:56:47 | INFO | root | epoch=96 train_loss=0.00225881 val_loss=0.03701506
2026-06-03 19:56:48 | INFO | root | epoch=97 step=25 train_loss=0.00195608
2026-06-03 19:56:48 | INFO | root | epoch=97 step=50 train_loss=0.00199026
2026-06-03 19:56:49 | INFO | root | epoch=97 train_loss=0.00227312 val_loss=0.04437510
2026-06-03 19:56:49 | INFO | root | epoch=98 step=25 train_loss=0.00480268
2026-06-03 19:56:50 | INFO | root | epoch=98 step=50 train_loss=0.00449691
2026-06-03 19:56:50 | INFO | root | epoch=98 train_loss=0.00420616 val_loss=0.04368458
2026-06-03 19:56:51 | INFO | root | epoch=99 step=25 train_loss=0.00320413
2026-06-03 19:56:51 | INFO | root | epoch=99 step=50 train_loss=0.00318596
2026-06-03 19:56:52 | INFO | root | epoch=99 train_loss=0.00306373 val_loss=0.04383305
2026-06-03 19:56:52 | INFO | root | epoch=100 step=25 train_loss=0.00259249
2026-06-03 19:56:53 | INFO | root | epoch=100 step=50 train_loss=0.00241277
2026-06-03 19:56:53 | INFO | root | epoch=100 train_loss=0.00231124 val_loss=0.03908465
2026-06-03 19:56:54 | INFO | root | epoch=101 step=25 train_loss=0.00205587
2026-06-03 19:56:55 | INFO | root | epoch=101 step=50 train_loss=0.00214585
2026-06-03 19:56:55 | INFO | root | epoch=101 train_loss=0.00217858 val_loss=0.03979352
2026-06-03 19:56:56 | INFO | root | epoch=102 step=25 train_loss=0.00219395
2026-06-03 19:56:56 | INFO | root | epoch=102 step=50 train_loss=0.00232712
2026-06-03 19:56:57 | INFO | root | epoch=102 train_loss=0.00222220 val_loss=0.04168124
2026-06-03 19:56:57 | INFO | root | epoch=103 step=25 train_loss=0.00188268
2026-06-03 19:56:58 | INFO | root | epoch=103 step=50 train_loss=0.00196334
2026-06-03 19:56:58 | INFO | root | epoch=103 train_loss=0.00199066 val_loss=0.03963719
2026-06-03 19:56:59 | INFO | root | epoch=104 step=25 train_loss=0.00184801
2026-06-03 19:56:59 | INFO | root | epoch=104 step=50 train_loss=0.00179841
2026-06-03 19:57:00 | INFO | root | epoch=104 train_loss=0.00181031 val_loss=0.04166656
2026-06-03 19:57:00 | INFO | root | epoch=105 step=25 train_loss=0.00199310
