2026-06-03 19:45:58 | INFO | root | Logging to /mntdatalora/src/ECG-Denoising-LMMSE/logs/window_P8_medium_20260603_194558.log
2026-06-03 19:46:03 | INFO | root | epoch=6 step=50 train_loss=0.08211836
2026-06-03 19:46:04 | INFO | root | epoch=6 train_loss=0.08345592 val_loss=0.07621129
2026-06-03 19:46:04 | INFO | root | epoch=7 step=25 train_loss=0.08463748
2026-06-03 19:46:04 | INFO | root | epoch=7 step=50 train_loss=0.08147470
2026-06-03 19:46:04 | INFO | root | epoch=7 train_loss=0.08279027 val_loss=0.07478652
2026-06-03 19:46:04 | INFO | root | epoch=8 step=25 train_loss=0.08077803
2026-06-03 19:46:05 | INFO | root | epoch=8 step=50 train_loss=0.08106771
2026-06-03 19:46:05 | INFO | root | epoch=8 train_loss=0.08182322 val_loss=0.07230745
2026-06-03 19:46:05 | INFO | root | epoch=9 step=25 train_loss=0.08063051
2026-06-03 19:46:05 | INFO | root | epoch=9 step=50 train_loss=0.07931141
2026-06-03 19:46:05 | INFO | root | epoch=9 train_loss=0.08044011 val_loss=0.07263272
2026-06-03 19:46:05 | INFO | root | epoch=10 step=25 train_loss=0.07759226
2026-06-03 19:46:06 | INFO | root | epoch=10 step=50 train_loss=0.07915504
2026-06-03 19:46:06 | INFO | root | epoch=10 train_loss=0.07994541 val_loss=0.07377644
2026-06-03 19:46:06 | INFO | root | epoch=11 step=25 train_loss=0.07862139
2026-06-03 19:46:06 | INFO | root | epoch=11 step=50 train_loss=0.07957607
2026-06-03 19:46:06 | INFO | root | epoch=11 train_loss=0.07987403 val_loss=0.07688808
2026-06-03 19:46:06 | INFO | root | epoch=12 step=25 train_loss=0.08325360
2026-06-03 19:46:07 | INFO | root | epoch=12 step=50 train_loss=0.08098369
2026-06-03 19:46:07 | INFO | root | epoch=12 train_loss=0.07981242 val_loss=0.07175660
2026-06-03 19:46:07 | INFO | root | epoch=13 step=25 train_loss=0.07747435
2026-06-03 19:46:07 | INFO | root | epoch=13 step=50 train_loss=0.07807009
2026-06-03 19:46:07 | INFO | root | epoch=13 train_loss=0.07896430 val_loss=0.07636023
2026-06-03 19:46:07 | INFO | root | epoch=14 step=25 train_loss=0.08020514
2026-06-03 19:46:08 | INFO | root | epoch=14 step=50 train_loss=0.07940577
2026-06-03 19:46:08 | INFO | root | epoch=14 train_loss=0.07910172 val_loss=0.07185537
2026-06-03 19:46:08 | INFO | root | epoch=15 step=25 train_loss=0.07465753
2026-06-03 19:46:08 | INFO | root | epoch=15 step=50 train_loss=0.07826213
2026-06-03 19:46:08 | INFO | root | epoch=15 train_loss=0.07853593 val_loss=0.07244972
2026-06-03 19:46:08 | INFO | root | epoch=16 step=25 train_loss=0.08087706
2026-06-03 19:46:09 | INFO | root | epoch=16 step=50 train_loss=0.07932181
2026-06-03 19:46:09 | INFO | root | epoch=16 train_loss=0.07927937 val_loss=0.07358712
2026-06-03 19:46:09 | INFO | root | epoch=17 step=25 train_loss=0.08120130
2026-06-03 19:46:09 | INFO | root | epoch=17 step=50 train_loss=0.07963682
2026-06-03 19:46:09 | INFO | root | epoch=17 train_loss=0.07834884 val_loss=0.07470260
2026-06-03 19:46:10 | INFO | root | epoch=18 step=25 train_loss=0.07817186
2026-06-03 19:46:10 | INFO | root | epoch=18 step=50 train_loss=0.07714710
2026-06-03 19:46:10 | INFO | root | epoch=18 train_loss=0.07737803 val_loss=0.07455372
2026-06-03 19:46:10 | INFO | root | epoch=19 step=25 train_loss=0.08098913
2026-06-03 19:46:10 | INFO | root | epoch=19 step=50 train_loss=0.07927384
2026-06-03 19:46:10 | INFO | root | epoch=19 train_loss=0.07779573 val_loss=0.07157618
2026-06-03 19:46:11 | INFO | root | epoch=20 step=25 train_loss=0.07897222
2026-06-03 19:46:11 | INFO | root | epoch=20 step=50 train_loss=0.07735954
2026-06-03 19:46:11 | INFO | root | epoch=20 train_loss=0.07725104 val_loss=0.07233133
2026-06-03 19:46:11 | INFO | root | epoch=21 step=25 train_loss=0.07818859
2026-06-03 19:46:11 | INFO | root | epoch=21 step=50 train_loss=0.07701558
2026-06-03 19:46:11 | INFO | root | epoch=21 train_loss=0.07707572 val_loss=0.07300910
2026-06-03 19:46:12 | INFO | root | epoch=22 step=25 train_loss=0.07917025
2026-06-03 19:46:12 | INFO | root | epoch=22 step=50 train_loss=0.07758349
2026-06-03 19:46:12 | INFO | root | epoch=22 train_loss=0.07703566 val_loss=0.07147165
2026-06-03 19:46:12 | INFO | root | epoch=23 step=25 train_loss=0.07865720
2026-06-03 19:46:12 | INFO | root | epoch=23 step=50 train_loss=0.07667932
2026-06-03 19:46:13 | INFO | root | epoch=23 train_loss=0.07704966 val_loss=0.06913685
2026-06-03 19:46:13 | INFO | root | epoch=24 step=25 train_loss=0.07593596
2026-06-03 19:46:13 | INFO | root | epoch=24 step=50 train_loss=0.07650840
2026-06-03 19:46:13 | INFO | root | epoch=24 train_loss=0.07692628 val_loss=0.07313978
2026-06-03 19:46:13 | INFO | root | epoch=25 step=25 train_loss=0.07446140
2026-06-03 19:46:13 | INFO | root | epoch=25 step=50 train_loss=0.07657278
2026-06-03 19:46:14 | INFO | root | epoch=25 train_loss=0.07713922 val_loss=0.07108082
2026-06-03 19:46:14 | INFO | root | epoch=26 step=25 train_loss=0.07542810
2026-06-03 19:46:14 | INFO | root | epoch=26 step=50 train_loss=0.07684248
2026-06-03 19:46:14 | INFO | root | epoch=26 train_loss=0.07698509 val_loss=0.07281282
2026-06-03 19:46:14 | INFO | root | epoch=27 step=25 train_loss=0.07330157
2026-06-03 19:46:15 | INFO | root | epoch=27 step=50 train_loss=0.07632687
2026-06-03 19:46:15 | INFO | root | epoch=27 train_loss=0.07594829 val_loss=0.07018423
2026-06-03 19:46:15 | INFO | root | epoch=28 step=25 train_loss=0.07586237
2026-06-03 19:46:15 | INFO | root | epoch=28 step=50 train_loss=0.07580720
2026-06-03 19:46:15 | INFO | root | epoch=28 train_loss=0.07627984 val_loss=0.06879262
2026-06-03 19:46:16 | INFO | root | epoch=29 step=25 train_loss=0.07745771
2026-06-03 19:46:16 | INFO | root | epoch=29 step=50 train_loss=0.07613689
2026-06-03 19:46:16 | INFO | root | epoch=29 train_loss=0.07554376 val_loss=0.06918968
2026-06-03 19:46:16 | INFO | root | epoch=30 step=25 train_loss=0.07472531
2026-06-03 19:46:16 | INFO | root | epoch=30 step=50 train_loss=0.07462971
2026-06-03 19:46:16 | INFO | root | epoch=30 train_loss=0.07479477 val_loss=0.07192256
2026-06-03 19:46:17 | INFO | root | epoch=31 step=25 train_loss=0.07377519
2026-06-03 19:46:17 | INFO | root | epoch=31 step=50 train_loss=0.07400471
2026-06-03 19:46:17 | INFO | root | epoch=31 train_loss=0.07485955 val_loss=0.07312526
2026-06-03 19:46:17 | INFO | root | epoch=32 step=25 train_loss=0.07320964
2026-06-03 19:46:17 | INFO | root | epoch=32 step=50 train_loss=0.07458535
2026-06-03 19:46:17 | INFO | root | epoch=32 train_loss=0.07463515 val_loss=0.06948749
2026-06-03 19:46:17 | INFO | root | epoch=33 step=25 train_loss=0.07794802
2026-06-03 19:46:18 | INFO | root | epoch=33 step=50 train_loss=0.07544368
2026-06-03 19:46:18 | INFO | root | epoch=33 train_loss=0.07516732 val_loss=0.07228716
2026-06-03 19:46:18 | INFO | root | epoch=34 step=25 train_loss=0.07912323
2026-06-03 19:46:18 | INFO | root | epoch=34 step=50 train_loss=0.07645166
2026-06-03 19:46:18 | INFO | root | epoch=34 train_loss=0.07534041 val_loss=0.07310701
2026-06-03 19:46:19 | INFO | root | epoch=35 step=25 train_loss=0.07507498
2026-06-03 19:46:19 | INFO | root | epoch=35 step=50 train_loss=0.07461757
2026-06-03 19:46:19 | INFO | root | epoch=35 train_loss=0.07479273 val_loss=0.07194386
2026-06-03 19:46:19 | INFO | root | epoch=36 step=25 train_loss=0.07376219
2026-06-03 19:46:19 | INFO | root | epoch=36 step=50 train_loss=0.07484240
2026-06-03 19:46:19 | INFO | root | epoch=36 train_loss=0.07464525 val_loss=0.07453687
2026-06-03 19:46:20 | INFO | root | epoch=37 step=25 train_loss=0.07729611
2026-06-03 19:46:20 | INFO | root | epoch=37 step=50 train_loss=0.07446134
2026-06-03 19:46:20 | INFO | root | epoch=37 train_loss=0.07469564 val_loss=0.07457538
2026-06-03 19:46:20 | INFO | root | epoch=38 step=25 train_loss=0.07926771
2026-06-03 19:46:20 | INFO | root | epoch=38 step=50 train_loss=0.07554367
2026-06-03 19:46:20 | INFO | root | epoch=38 train_loss=0.07471169 val_loss=0.07116962
2026-06-03 19:46:20 | INFO | root | epoch=39 step=25 train_loss=0.08094593
2026-06-03 19:46:21 | INFO | root | epoch=39 step=50 train_loss=0.07615014
2026-06-03 19:46:21 | INFO | root | epoch=39 train_loss=0.07406096 val_loss=0.06977687
2026-06-03 19:46:21 | INFO | root | epoch=40 step=25 train_loss=0.07530271
2026-06-03 19:46:21 | INFO | root | epoch=40 step=50 train_loss=0.07401647
2026-06-03 19:46:21 | INFO | root | epoch=40 train_loss=0.07420314 val_loss=0.07194881
2026-06-03 19:46:21 | INFO | root | epoch=41 step=25 train_loss=0.07356521
2026-06-03 19:46:22 | INFO | root | epoch=41 step=50 train_loss=0.07546645
2026-06-03 19:46:22 | INFO | root | epoch=41 train_loss=0.07483640 val_loss=0.06947080
2026-06-03 19:46:22 | INFO | root | epoch=42 step=25 train_loss=0.07405549
2026-06-03 19:46:22 | INFO | root | epoch=42 step=50 train_loss=0.07478729
2026-06-03 19:46:22 | INFO | root | epoch=42 train_loss=0.07398479 val_loss=0.07001376
2026-06-03 19:46:22 | INFO | root | epoch=43 step=25 train_loss=0.07184970
2026-06-03 19:46:23 | INFO | root | epoch=43 step=50 train_loss=0.07278282
2026-06-03 19:46:23 | INFO | root | epoch=43 train_loss=0.07516349 val_loss=0.06644683
2026-06-03 19:46:23 | INFO | root | epoch=44 step=25 train_loss=0.07587018
2026-06-03 19:46:23 | INFO | root | epoch=44 step=50 train_loss=0.07352262
2026-06-03 19:46:23 | INFO | root | epoch=44 train_loss=0.07397244 val_loss=0.07247524
2026-06-03 19:46:23 | INFO | root | epoch=45 step=25 train_loss=0.07529065
2026-06-03 19:46:24 | INFO | root | epoch=45 step=50 train_loss=0.07487088
2026-06-03 19:46:24 | INFO | root | epoch=45 train_loss=0.07442946 val_loss=0.06932376
2026-06-03 19:46:24 | INFO | root | epoch=46 step=25 train_loss=0.07427236
2026-06-03 19:46:24 | INFO | root | epoch=46 step=50 train_loss=0.07369165
2026-06-03 19:46:24 | INFO | root | epoch=46 train_loss=0.07314532 val_loss=0.06944430
2026-06-03 19:46:24 | INFO | root | epoch=47 step=25 train_loss=0.07367210
2026-06-03 19:46:25 | INFO | root | epoch=47 step=50 train_loss=0.07203286
2026-06-03 19:46:25 | INFO | root | epoch=47 train_loss=0.07235504 val_loss=0.06904229
2026-06-03 19:46:25 | INFO | root | epoch=48 step=25 train_loss=0.07299969
2026-06-03 19:46:25 | INFO | root | epoch=48 step=50 train_loss=0.07327592
2026-06-03 19:46:25 | INFO | root | epoch=48 train_loss=0.07322364 val_loss=0.06886555
2026-06-03 19:46:25 | INFO | root | epoch=49 step=25 train_loss=0.07511497
2026-06-03 19:46:26 | INFO | root | epoch=49 step=50 train_loss=0.07378720
2026-06-03 19:46:26 | INFO | root | epoch=49 train_loss=0.07365617 val_loss=0.07001866
2026-06-03 19:46:26 | INFO | root | epoch=50 step=25 train_loss=0.07375159
2026-06-03 19:46:26 | INFO | root | epoch=50 step=50 train_loss=0.07171695
2026-06-03 19:46:26 | INFO | root | epoch=50 train_loss=0.07326626 val_loss=0.06874433
2026-06-03 19:46:26 | INFO | root | epoch=51 step=25 train_loss=0.07186645
2026-06-03 19:46:27 | INFO | root | epoch=51 step=50 train_loss=0.07177163
2026-06-03 19:46:27 | INFO | root | epoch=51 train_loss=0.07290870 val_loss=0.07347568
2026-06-03 19:46:27 | INFO | root | epoch=52 step=25 train_loss=0.07675332
2026-06-03 19:46:27 | INFO | root | epoch=52 step=50 train_loss=0.07553248
2026-06-03 19:46:27 | INFO | root | epoch=52 train_loss=0.07356182 val_loss=0.07016680
2026-06-03 19:46:27 | INFO | root | epoch=53 step=25 train_loss=0.07098077
2026-06-03 19:46:28 | INFO | root | epoch=53 step=50 train_loss=0.07295433
2026-06-03 19:46:28 | INFO | root | epoch=53 train_loss=0.07292177 val_loss=0.07023902
2026-06-03 19:46:28 | INFO | root | epoch=54 step=25 train_loss=0.07263965
2026-06-03 19:46:28 | INFO | root | epoch=54 step=50 train_loss=0.07275244
2026-06-03 19:46:28 | INFO | root | epoch=54 train_loss=0.07295467 val_loss=0.07608297
2026-06-03 19:46:28 | INFO | root | epoch=55 step=25 train_loss=0.07229299
2026-06-03 19:46:29 | INFO | root | epoch=55 step=50 train_loss=0.07217894
2026-06-03 19:46:29 | INFO | root | epoch=55 train_loss=0.07251384 val_loss=0.07137780
2026-06-03 19:46:29 | INFO | root | epoch=56 step=25 train_loss=0.07253513
2026-06-03 19:46:29 | INFO | root | epoch=56 step=50 train_loss=0.07371207
2026-06-03 19:46:29 | INFO | root | epoch=56 train_loss=0.07341926 val_loss=0.07164758
2026-06-03 19:46:29 | INFO | root | epoch=57 step=25 train_loss=0.07107382
2026-06-03 19:46:30 | INFO | root | epoch=57 step=50 train_loss=0.07247612
2026-06-03 19:46:30 | INFO | root | epoch=57 train_loss=0.07248312 val_loss=0.07148304
2026-06-03 19:46:30 | INFO | root | epoch=58 step=25 train_loss=0.07121046
2026-06-03 19:46:30 | INFO | root | epoch=58 step=50 train_loss=0.07298061
2026-06-03 19:46:30 | INFO | root | epoch=58 train_loss=0.07255066 val_loss=0.07005733
2026-06-03 19:46:30 | INFO | root | epoch=59 step=25 train_loss=0.07265986
2026-06-03 19:46:31 | INFO | root | epoch=59 step=50 train_loss=0.07341970
2026-06-03 19:46:31 | INFO | root | epoch=59 train_loss=0.07252485 val_loss=0.07315610
2026-06-03 19:46:31 | INFO | root | epoch=60 step=25 train_loss=0.07302401
2026-06-03 19:46:31 | INFO | root | epoch=60 step=50 train_loss=0.07294706
2026-06-03 19:46:31 | INFO | root | epoch=60 train_loss=0.07298826 val_loss=0.06979568
2026-06-03 19:46:31 | INFO | root | epoch=61 step=25 train_loss=0.06880707
2026-06-03 19:46:32 | INFO | root | epoch=61 step=50 train_loss=0.07190120
2026-06-03 19:46:32 | INFO | root | epoch=61 train_loss=0.07282526 val_loss=0.07305816
2026-06-03 19:46:32 | INFO | root | epoch=62 step=25 train_loss=0.07160451
2026-06-03 19:46:32 | INFO | root | epoch=62 step=50 train_loss=0.07270467
2026-06-03 19:46:32 | INFO | root | epoch=62 train_loss=0.07306534 val_loss=0.06396915
2026-06-03 19:46:32 | INFO | root | epoch=63 step=25 train_loss=0.07386368
2026-06-03 19:46:33 | INFO | root | epoch=63 step=50 train_loss=0.07392415
2026-06-03 19:46:33 | INFO | root | epoch=63 train_loss=0.07338992 val_loss=0.07071292
2026-06-03 19:46:33 | INFO | root | epoch=64 step=25 train_loss=0.07124784
2026-06-03 19:46:33 | INFO | root | epoch=64 step=50 train_loss=0.07151463
2026-06-03 19:46:33 | INFO | root | epoch=64 train_loss=0.07268080 val_loss=0.06963326
2026-06-03 19:46:33 | INFO | root | epoch=65 step=25 train_loss=0.07214704
2026-06-03 19:46:34 | INFO | root | epoch=65 step=50 train_loss=0.07283712
2026-06-03 19:46:34 | INFO | root | epoch=65 train_loss=0.07285083 val_loss=0.06642824
2026-06-03 19:46:34 | INFO | root | epoch=66 step=25 train_loss=0.07162534
2026-06-03 19:46:34 | INFO | root | epoch=66 step=50 train_loss=0.07210737
2026-06-03 19:46:34 | INFO | root | epoch=66 train_loss=0.07275856 val_loss=0.07130806
2026-06-03 19:46:34 | INFO | root | epoch=67 step=25 train_loss=0.07591444
2026-06-03 19:46:35 | INFO | root | epoch=67 step=50 train_loss=0.07451445
2026-06-03 19:46:35 | INFO | root | epoch=67 train_loss=0.07288948 val_loss=0.06818853
2026-06-03 19:46:35 | INFO | root | epoch=68 step=25 train_loss=0.07245687
2026-06-03 19:46:35 | INFO | root | epoch=68 step=50 train_loss=0.07281078
2026-06-03 19:46:35 | INFO | root | epoch=68 train_loss=0.07206714 val_loss=0.06893013
2026-06-03 19:46:36 | INFO | root | epoch=69 step=25 train_loss=0.07443056
2026-06-03 19:46:36 | INFO | root | epoch=69 step=50 train_loss=0.07319927
2026-06-03 19:46:36 | INFO | root | epoch=69 train_loss=0.07254921 val_loss=0.07051905
2026-06-03 19:46:36 | INFO | root | epoch=70 step=25 train_loss=0.07450570
2026-06-03 19:46:36 | INFO | root | epoch=70 step=50 train_loss=0.07330987
2026-06-03 19:46:36 | INFO | root | epoch=70 train_loss=0.07246241 val_loss=0.07137633
2026-06-03 19:46:37 | INFO | root | epoch=71 step=25 train_loss=0.06876387
2026-06-03 19:46:37 | INFO | root | epoch=71 step=50 train_loss=0.07165938
2026-06-03 19:46:37 | INFO | root | epoch=71 train_loss=0.07175376 val_loss=0.06866561
2026-06-03 19:46:37 | INFO | root | epoch=72 step=25 train_loss=0.07182039
2026-06-03 19:46:37 | INFO | root | epoch=72 step=50 train_loss=0.07224605
2026-06-03 19:46:37 | INFO | root | epoch=72 train_loss=0.07227509 val_loss=0.06781823
2026-06-03 19:46:38 | INFO | root | epoch=73 step=25 train_loss=0.07030283
2026-06-03 19:46:38 | INFO | root | epoch=73 step=50 train_loss=0.07059681
2026-06-03 19:46:38 | INFO | root | epoch=73 train_loss=0.07232829 val_loss=0.06681118
2026-06-03 19:46:38 | INFO | root | epoch=74 step=25 train_loss=0.07088627
2026-06-03 19:46:38 | INFO | root | epoch=74 step=50 train_loss=0.07205306
2026-06-03 19:46:38 | INFO | root | epoch=74 train_loss=0.07209593 val_loss=0.06827002
2026-06-03 19:46:39 | INFO | root | epoch=75 step=25 train_loss=0.06979003
2026-06-03 19:46:39 | INFO | root | epoch=75 step=50 train_loss=0.06877663
2026-06-03 19:46:39 | INFO | root | epoch=75 train_loss=0.07230949 val_loss=0.06979942
2026-06-03 19:46:39 | INFO | root | epoch=76 step=25 train_loss=0.07117006
2026-06-03 19:46:39 | INFO | root | epoch=76 step=50 train_loss=0.07212034
2026-06-03 19:46:39 | INFO | root | epoch=76 train_loss=0.07162569 val_loss=0.07161674
2026-06-03 19:46:39 | INFO | root | epoch=77 step=25 train_loss=0.06886689
2026-06-03 19:46:40 | INFO | root | epoch=77 step=50 train_loss=0.06927177
2026-06-03 19:46:40 | INFO | root | epoch=77 train_loss=0.07098762 val_loss=0.07119091
2026-06-03 19:46:40 | INFO | root | epoch=78 step=25 train_loss=0.07151923
2026-06-03 19:46:40 | INFO | root | epoch=78 step=50 train_loss=0.07101300
2026-06-03 19:46:40 | INFO | root | epoch=78 train_loss=0.07177084 val_loss=0.06906156
2026-06-03 19:46:40 | INFO | root | epoch=79 step=25 train_loss=0.07262398
2026-06-03 19:46:41 | INFO | root | epoch=79 step=50 train_loss=0.07216322
2026-06-03 19:46:41 | INFO | root | epoch=79 train_loss=0.07197588 val_loss=0.06846564
2026-06-03 19:46:41 | INFO | root | epoch=80 step=25 train_loss=0.07026387
2026-06-03 19:46:41 | INFO | root | epoch=80 step=50 train_loss=0.07047107
2026-06-03 19:46:41 | INFO | root | epoch=80 train_loss=0.07102261 val_loss=0.06821127
2026-06-03 19:46:41 | INFO | root | epoch=81 step=25 train_loss=0.07122455
2026-06-03 19:46:42 | INFO | root | epoch=81 step=50 train_loss=0.07147435
2026-06-03 19:46:42 | INFO | root | epoch=81 train_loss=0.07048027 val_loss=0.06516113
2026-06-03 19:46:42 | INFO | root | epoch=82 step=25 train_loss=0.07266261
2026-06-03 19:46:42 | INFO | root | epoch=82 step=50 train_loss=0.07096704
2026-06-03 19:46:42 | INFO | root | epoch=82 train_loss=0.07127853 val_loss=0.06758543
2026-06-03 19:46:42 | INFO | root | epoch=83 step=25 train_loss=0.07381090
2026-06-03 19:46:43 | INFO | root | epoch=83 step=50 train_loss=0.07253249
2026-06-03 19:46:43 | INFO | root | epoch=83 train_loss=0.07304543 val_loss=0.06995252
2026-06-03 19:46:43 | INFO | root | epoch=84 step=25 train_loss=0.06945918
2026-06-03 19:46:43 | INFO | root | epoch=84 step=50 train_loss=0.07137764
2026-06-03 19:46:43 | INFO | root | epoch=84 train_loss=0.07163644 val_loss=0.06721526
2026-06-03 19:46:43 | INFO | root | epoch=85 step=25 train_loss=0.06820606
2026-06-03 19:46:44 | INFO | root | epoch=85 step=50 train_loss=0.07079404
2026-06-03 19:46:44 | INFO | root | epoch=85 train_loss=0.07145511 val_loss=0.06983909
2026-06-03 19:46:44 | INFO | root | epoch=86 step=25 train_loss=0.06979099
2026-06-03 19:46:44 | INFO | root | epoch=86 step=50 train_loss=0.07056857
2026-06-03 19:46:44 | INFO | root | epoch=86 train_loss=0.07077516 val_loss=0.07086307
2026-06-03 19:46:44 | INFO | root | epoch=87 step=25 train_loss=0.07185835
2026-06-03 19:46:45 | INFO | root | epoch=87 step=50 train_loss=0.07086273
2026-06-03 19:46:45 | INFO | root | epoch=87 train_loss=0.07098885 val_loss=0.06680952
2026-06-03 19:46:45 | INFO | root | epoch=88 step=25 train_loss=0.07268571
2026-06-03 19:46:45 | INFO | root | epoch=88 step=50 train_loss=0.07127070
2026-06-03 19:46:45 | INFO | root | epoch=88 train_loss=0.07116268 val_loss=0.06661236
2026-06-03 19:46:45 | INFO | root | epoch=89 step=25 train_loss=0.07013316
2026-06-03 19:46:46 | INFO | root | epoch=89 step=50 train_loss=0.07001627
2026-06-03 19:46:46 | INFO | root | epoch=89 train_loss=0.07045528 val_loss=0.07077855
2026-06-03 19:46:46 | INFO | root | epoch=90 step=25 train_loss=0.07044144
2026-06-03 19:46:46 | INFO | root | epoch=90 step=50 train_loss=0.06917231
2026-06-03 19:46:46 | INFO | root | epoch=90 train_loss=0.07108986 val_loss=0.06540716
2026-06-03 19:46:46 | INFO | root | epoch=91 step=25 train_loss=0.07050405
2026-06-03 19:46:47 | INFO | root | epoch=91 step=50 train_loss=0.07121968
2026-06-03 19:46:47 | INFO | root | epoch=91 train_loss=0.07094498 val_loss=0.06959036
2026-06-03 19:46:47 | INFO | root | epoch=92 step=25 train_loss=0.06824631
2026-06-03 19:46:47 | INFO | root | epoch=92 step=50 train_loss=0.06954219
2026-06-03 19:46:47 | INFO | root | epoch=92 train_loss=0.07077068 val_loss=0.06847438
2026-06-03 19:46:47 | INFO | root | epoch=93 step=25 train_loss=0.07082724
2026-06-03 19:46:48 | INFO | root | epoch=93 step=50 train_loss=0.06964477
2026-06-03 19:46:48 | INFO | root | epoch=93 train_loss=0.07034449 val_loss=0.07114481
2026-06-03 19:46:48 | INFO | root | epoch=94 step=25 train_loss=0.06967134
2026-06-03 19:46:48 | INFO | root | epoch=94 step=50 train_loss=0.07003561
2026-06-03 19:46:48 | INFO | root | epoch=94 train_loss=0.06985628 val_loss=0.06596495
2026-06-03 19:46:48 | INFO | root | epoch=95 step=25 train_loss=0.07260602
2026-06-03 19:46:49 | INFO | root | epoch=95 step=50 train_loss=0.07007836
2026-06-03 19:46:49 | INFO | root | epoch=95 train_loss=0.07070233 val_loss=0.06865102
2026-06-03 19:46:49 | INFO | root | epoch=96 step=25 train_loss=0.07095232
2026-06-03 19:46:49 | INFO | root | epoch=96 step=50 train_loss=0.07097680
2026-06-03 19:46:49 | INFO | root | epoch=96 train_loss=0.07045187 val_loss=0.07064294
2026-06-03 19:46:49 | INFO | root | epoch=97 step=25 train_loss=0.06905237
2026-06-03 19:46:50 | INFO | root | epoch=97 step=50 train_loss=0.06892901
2026-06-03 19:46:50 | INFO | root | epoch=97 train_loss=0.06981854 val_loss=0.06883804
2026-06-03 19:46:50 | INFO | root | epoch=98 step=25 train_loss=0.06967546
2026-06-03 19:46:50 | INFO | root | epoch=98 step=50 train_loss=0.07001782
2026-06-03 19:46:50 | INFO | root | epoch=98 train_loss=0.07034285 val_loss=0.06853116
2026-06-03 19:46:50 | INFO | root | epoch=99 step=25 train_loss=0.06869001
2026-06-03 19:46:51 | INFO | root | epoch=99 step=50 train_loss=0.06986012
2026-06-03 19:46:51 | INFO | root | epoch=99 train_loss=0.07045896 val_loss=0.07104063
2026-06-03 19:46:51 | INFO | root | epoch=100 step=25 train_loss=0.06662128
2026-06-03 19:46:51 | INFO | root | epoch=100 step=50 train_loss=0.07092661
2026-06-03 19:46:51 | INFO | root | epoch=100 train_loss=0.07051602 val_loss=0.06814627
2026-06-03 19:46:51 | INFO | root | epoch=101 step=25 train_loss=0.06985150
2026-06-03 19:46:52 | INFO | root | epoch=101 step=50 train_loss=0.06909544
2026-06-03 19:46:52 | INFO | root | epoch=101 train_loss=0.06966889 val_loss=0.06771922
2026-06-03 19:46:52 | INFO | root | epoch=102 step=25 train_loss=0.07082521
2026-06-03 19:46:52 | INFO | root | epoch=102 step=50 train_loss=0.07037588
2026-06-03 19:46:52 | INFO | root | epoch=102 train_loss=0.06946123 val_loss=0.06732168
2026-06-03 19:46:52 | INFO | root | epoch=103 step=25 train_loss=0.06642139
2026-06-03 19:46:52 | INFO | root | epoch=103 step=50 train_loss=0.06916195
2026-06-03 19:46:53 | INFO | root | epoch=103 train_loss=0.06907741 val_loss=0.06599676
2026-06-03 19:46:53 | INFO | root | epoch=104 step=25 train_loss=0.07027750
2026-06-03 19:46:53 | INFO | root | epoch=104 step=50 train_loss=0.07047476
2026-06-03 19:46:53 | INFO | root | epoch=104 train_loss=0.07005677 val_loss=0.06700844
2026-06-03 19:46:53 | INFO | root | epoch=105 step=25 train_loss=0.06835622
